Timestamp,How would you describe your racial/ethnic identity?,Do you identify as low-income?,How would you describe your gender?,How would you describe your sexual orientation?,Are you a first-generation college student?,Do you have disabilities?,How many semesters have you lived at Cloyne?,Which semester at Cloyne is this for you?,"If there are any other identities you'd like to make known, you may do so below.",How would you describe your disabilities?,Please assess the following claims about disability generally. [Social events at Cloyne accommodate my disabilities.],Please assess the following claims about disability generally. [The central-level process for workshift or bedroom accommodations works well.],Please assess the following claims about disability generally. [I have been given appropriate workshift or bedroom accommodations at the unit-level.],Please assess the following claims about disability generally. [Managers make me feel accommodated.],What do you want to see at Cloyne for people with disabilities?,"If you have physical disabilities, please assess the following claims about accessibility. [Cloyne's spaces, events, facilities, and processes are accessible to me.]","If you have physical disabilities, please assess the following claims about accessibility. [I cannot but would like to be able to use at least one of the basement facilities (dark/music/meditation room, makerspace, or gym).]","If you have physical disabilities, please assess the following claims about accessibility. [I would prefer that the E1 study room (currently silent) be made into a group study room.]","If you have physical disabilities, please assess the following claims about accessibility. [Dinner logistics (including line, dining room, and serving set-up) work well for me.]","If you have physical disabilities, please assess the following claims about accessibility. [I cannot but would like to be able to attend support circles (currently held on the second floor).]","What can be done to make other spaces, events, facilities, and processes more accessible to you?",Do you have other feedback about making Cloyne more inclusive for people with disabilities?,How poorly or well do you think the following values are realized at Cloyne? [Inclusion],How poorly or well do you think the following values are realized at Cloyne? [Anti-Oppression],How poorly or well do you think the following values are realized at Cloyne? [Allyship],How poorly or well do you think the following values are realized at Cloyne? [Community],How poorly or well do you think the following values are realized at Cloyne? [Cooperativity],How poorly or well do you think the following values are realized at Cloyne? [Democracy],"If you have experienced microaggressions or other oppressive behaviors at Cloyne, which have you experienced?",Please assess the following claims about community. [I have a support system at Cloyne.],Please assess the following claims about community. [I was able to make friends easily at Cloyne.],Please assess the following claims about community. [Other members have made me feel welcome.],Please assess the following claims about community. [Welcome week helped me meet people and make friends.],"Please assess the following claims about community. [I feel comfortable taking up space in common areas, such as the dining room.]",Please assess the following claims about community. [Members communicate respectfully.],Please assess the following claims about community. [Members acknowledge their privilege.],"Please assess the following claims about community. [I feel comfortable using house resources, such as food.]",Please assess the following claims about community. [Members socialize across identity groups.],"Please assess the following claims about community. [I feel comfortable using facilities, such as the makerspace or sauna.]",Please assess the following claims about Cloyne's managers and council. [I feel comfortable bringing up issues with managers.],Please assess the following claims about Cloyne's managers and council. [Managers use their elected authority appropriately.],"Please assess the following claims about Cloyne's managers and council. [I would feel comfortable running for a manager position, if interested.]",Please assess the following claims about Cloyne's managers and council. [The manager team is representative and diverse.],Please assess the following claims about Cloyne's managers and council. [The manager team makes me feel welcome.],Please assess the following claims about Cloyne's managers and council. [I feel comfortable attending council.],Please assess the following claims about Cloyne's managers and council. [I feel empowered to speak and vote at council the way I would like to.],Please assess the following claims about Cloyne's managers and council. [I feel that my opinion is heard and valued at council.],Please assess the following claims about Cloyne's managers and council. [Council's facilitation is inclusive.],Underrepresentation can cause feelings of marginalization. Where and in what groups (if at all) do you experience this? [General membership],Underrepresentation can cause feelings of marginalization. Where and in what groups (if at all) do you experience this? [Manager team],What community programs would you like to see?,Do you have other feedback about community or governance?,How often do you attend each of the following events? [Dinner/Brunch],How often do you attend each of the following events? [Council],How often do you attend each of the following events? [Social Events],How often do you attend each of the following events? [Community Workshops],How often do you attend each of the following events? [Academic Talks],How often do you attend each of the following events? [Support Circles (that you identify with)],How often do you attend each of the following events? [Makerspace Workshops],"For events that you don't attend as often, why is that?","Please assess the following claims about food. [I have enough ingredients to make dishes from my ethnic, religious, or cultural cuisine if I want to.]","Please assess the following claims about food. [I am satisfied with the representation of my ethnic, religious, or cultural foods at dinner.]",Please assess the following claims about food. [The house's focus on vegan and vegetarian food is inclusive for me.],Please assess the following claims about food. [What I consider to be staple foods reflects what the house considers to be staple foods.],Please assess the following claims about food. [Reasonable food requests that I make are generally fulfilled.],Which workshops/events (if any) should be required each academic year for Community Engagement (CE) hours?,Meals and Cooking,Community Workshops,Academic Programming,Professional Development,Murals,Are there any murals that you find offensive and feel should be painted over?,Would you like to provide feedback about a support circle for gender and sexuality?,Do you have other feedback about programming?,Which support circles would you personally attend?,Do you have other feedback about creating a support circle for gender and/or sexuality?,"How would you personally be interested in continuing to provide feedback in future semesters (i.e., not this Fall, but Spring or afterwards) about your experience of inclusion issues?","If you would be interested in participating in a focus group or interview in a future semester, please indicate for which group(s).",Do you have suggestions on how to make Cloyne more inclusive for undocumented folks?,Do you have any other feedback about issues of inclusion at Cloyne?,Do you have any feedback for improving the survey itself?
11/5/2017 19:29,"Person of Color, White, Asian",No,Female,Straight,Yes,No,,4th,,,,,,,,,,,,,,,3 (Somewhat),4,3 (Somewhat),2,3 (Somewhat),4,"People have turned off music I've put on without asking me., People have made me feel that I was being overly sensitive in reacting to oppressive behavior.",5 (Very much so),5 (Very much so),3 (Somewhat),2,4,3 (Somewhat),2,5 (Very much so),3 (Somewhat),4,5 (Very much so),5 (Very much so),5 (Very much so),5 (Very much so),4,5 (Very much so),4,5 (Very much so),5 (Very much so),Women,,"""Initiation"" (inclusive, consensual, and substance-free, of course!), Big-little system (but--again--co-op style!), Outgoing managers encouraging members of underrepresented groups to run for positions",,4,2,3 (About half the time),2,3 (About half the time),1 (Almost never),1 (Almost never),"I don't feel a substantial tie to this community., I don't have enough time to attend.",N/A,5 (Very much so),4,5 (Very much so),N/A,"Anti-Oppression Workshop, Community Agreements, Consent Workshop, Two councils (one per semester)","Multicultural theme dinners and programming, Cooking workshops","Sexual assault prevention workshop, Protest workshop, Know Your Rights workshop, Conflict resolution workshop, Trans awareness workshop, Disability awareness workshop","Humanities talks, Talks about inclusion issues in STEM, Talks on oppression and social justice, Talks on cultures and identities",GSI/professor dinners,Create more murals that represent marginalized groups,,"Yes, I want to fill out the Gender and Sexuality Support Circle section.",,Women and Femmes Circle,,"Focus groups or interviews (for HI hours), Improving and running this survey again",I'm moving out next semester! :(,,I think making Cloyne a more cohesive community in general might improve a lot of the issues that are specific to marginalized communities. Having an out of house party would also be a cool thing to do together. ,
11/5/2017 19:53,White,No,Female,Straight,No,No,,1st,,,,,,,,,,,,,,,3 (Somewhat),4,3 (Somewhat),4,3 (Somewhat),2,I have not experienced microaggressions or other oppressive behaviors at Cloyne.,5 (Very much so),4,4,4,4,5 (Very much so),3 (Somewhat),4,3 (Somewhat),5 (Very much so),5 (Very much so),3 (Somewhat),4,2,4,5 (Very much so),3 (Somewhat),2,2,,,"""Initiation"" (inclusive, consensual, and substance-free, of course!), Big-little system (but--again--co-op style!), Outgoing managers encouraging members of underrepresented groups to run for positions",,4,2,2,3 (About half the time),2,3 (About half the time),2,I don't have enough time to attend.,5 (Very much so),5 (Very much so),4,5 (Very much so),N/A,"Anti-Oppression Workshop, Community Agreements, Consent Workshop","Enough communal food cooked for leftovers, Cooking workshops","Sexual assault prevention workshop, Know Your Rights workshop, Disability awareness workshop","STEM talks, Talks about inclusion issues in STEM, Support circle-hosted movie nights, Clone's in Research night ! Anyone doing research can present like a 5-10 minute talk about the work they are doing :)","None of the above, and I have no other ideas.",Create more murals that represent marginalized groups,,"No, I'd like to provide final feedback or submit.","I think we should have a weekly movie night ! I know QMC has a weekly meeting, but maybe a movie night on Thursday evenings or when people are available. We can decide movie through a google forms (I'm thinking like the ice-cream democracy form haha) and make popcorn/snacks. Encourage libed snuggles and bonding !",,,Improving and running this survey again,I don't belong to a group for which I think this is appropriate,,,
11/5/2017 20:03,"Person of Color, Latinx/Chicanx",Yes,Female,Straight,Yes,No,,4th,foreign-born,,,,,,,,,,,,,,1 (Very poorly),2,2,2,1 (Very poorly),2,"People have avoided socializing with me or even acknowledging me in common space., there tends to be cliques at cloyne that are seemingly based on racial identities or social economic status and that makes me not feel comfortable when socializing at cloyne",1 (Not at all),1 (Not at all),1 (Not at all),1 (Not at all),1 (Not at all),3 (Somewhat),1 (Not at all),1 (Not at all),1 (Not at all),1 (Not at all),1 (Not at all),1 (Not at all),1 (Not at all),2,1 (Not at all),3 (Somewhat),2,1 (Not at all),1 (Not at all),"People of color, Low-income folks",,"Outgoing managers encouraging members of underrepresented groups to run for positions, None of the above, and I have no other ideas.",not really,5 (Almost always),2,4,1 (Almost never),1 (Almost never),1 (Almost never),1 (Almost never),"I don't feel a substantial tie to this community., The events are not fun, engaging, or otherwise worthwhile enough for me to attend more., I don't have enough time to attend.",2,3 (Somewhat),1 (Not at all),2,2,I think each member should get to completely decide how they fulfill their CE hours.,"Multicultural-themed special dinner, Multicultural theme dinners and programming",Trans awareness workshop,Talks on cultures and identities,"Résumé-building workshop, Financial literacy workshop",murals are not exactly the best idea,most of the murals arent offensive other than the ones that are obviously being sexual in an inappropriate way (what i mean is they are being sexual to be funny rather than for their own sexual expression). If i had one wish it would be to paint over most of the murals in cloyne ,"No, I'd like to provide final feedback or submit.",no,,,Improving and running this survey again,Low-income people,.,no,not really
11/5/2017 20:44,Latinx/Chicanx,Yes,Male,Straight,Yes,No,,2nd,study-abroad student ,,,,,,,,,,,,,,4,4,2,1 (Very poorly),3 (Somewhat),4,I have not experienced microaggressions or other oppressive behaviors at Cloyne.,5 (Very much so),5 (Very much so),5 (Very much so),3 (Somewhat),5 (Very much so),4,5 (Very much so),5 (Very much so),5 (Very much so),3 (Somewhat),3 (Somewhat),4,5 (Very much so),3 (Somewhat),3 (Somewhat),3 (Somewhat),3 (Somewhat),2,2,"Low-income folks, First-gen college students",People of color,Outgoing managers encouraging members of underrepresented groups to run for positions,,5 (Almost always),5 (Almost always),2,1 (Almost never),2,1 (Almost never),1 (Almost never),I don't have enough time to attend.,5 (Very much so),5 (Very much so),2,4,4,"Community Agreements, Two councils (one per semester), I think each member should get to completely decide how they fulfill their CE hours.","Multicultural-themed special dinner, Cooking workshops",Disability awareness workshop,"STEM talks, Talks on cultures and identities, Promotion of on-campus academic/career resources","GSI/professor dinners, Résumé-building workshop, Financial literacy workshop",Create more murals that represent marginalized groups,No,"No, I'd like to provide final feedback or submit.",,,,I'm moving out after this semester,,,,
11/5/2017 21:34,White,No,Male,Straight,Yes,Yes,,2nd,,"Cognitive (intellectual, learning, etc.)",5 (Very much so),5 (Very much so),5 (Very much so),5 (Very much so),I don't have any ideas,,,,,,,,5 (Very well),5 (Very well),5 (Very well),5 (Very well),3 (Somewhat),5 (Very well),I have not experienced microaggressions or other oppressive behaviors at Cloyne.,3 (Somewhat),2,3 (Somewhat),2,4,3 (Somewhat),3 (Somewhat),3 (Somewhat),4,3 (Somewhat),3 (Somewhat),3 (Somewhat),4,3 (Somewhat),5 (Very much so),5 (Very much so),4,4,5 (Very much so),,,"None of the above, and I have no other ideas.",,2,1 (Almost never),1 (Almost never),1 (Almost never),1 (Almost never),1 (Almost never),1 (Almost never),"I don't feel a substantial tie to this community., The events are not fun, engaging, or otherwise worthwhile enough for me to attend more., I didn't come to Cloyne seeking a community., I don't have enough time to attend.",2,2,1 (Not at all),1 (Not at all),1 (Not at all),"Two councils (one per semester), I think each member should get to completely decide how they fulfill their CE hours.","Multicultural-themed special dinner, Multicultural theme dinners and programming, Cooking workshops","None of the above, and I have no other ideas.","Humanities talks, STEM talks","GSI/professor dinners, Time-management workshop, Résumé-building workshop, Mock interviews, Financial literacy workshop","None of the above, and I have no other ideas.",,"No, I'd like to provide final feedback or submit.",,,,Improving and running this survey again,I'm not interested right now (this is okay!),,,Consider not making things a 1-5 scale. A lot of questions seem to have really subjective answers and a numerical scale doesn't really give options.
11/5/2017 22:12,White,No,Female,"Straight, Bisexual",Yes,No,,7th+,,,,,,,,,,,,,,,3 (Somewhat),4,3 (Somewhat),4,4,4,"I’ve heard or been told inappropriate jokes, questions, stereotypes, slurs, etc., I have experienced sexually inappropriate looks, comments, or actions.",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,"Big-little system (but--again--co-op style!), Outgoing managers encouraging members of underrepresented groups to run for positions",,5 (Almost always),1 (Almost never),2,2,4,1 (Almost never),2,"I don't feel a substantial tie to this community., I don't have enough time to attend.",5 (Very much so),5 (Very much so),5 (Very much so),5 (Very much so),5 (Very much so),"Anti-Oppression Workshop, Community Agreements, Consent Workshop, Two councils (one per semester)","Enough communal food cooked for leftovers, Multicultural theme dinners and programming, Cooking workshops","Sexual assault prevention workshop, Trans awareness workshop, Disability awareness workshop","Humanities talks, STEM talks, Talks about inclusion issues in STEM, Support circle-hosted movie nights, Promotion of on-campus academic/career resources","GSI/professor dinners, Time-management workshop, Résumé-building workshop, Mock interviews, Financial literacy workshop","Create more murals that represent marginalized groups, House Account funding for large-scale murals, None of the above, and I have no other ideas.",,"No, I'd like to provide final feedback or submit.",,,,"None of the above, and I have no other ideas.",I'm not interested right now (this is okay!),,,
11/6/2017 0:01,"Person of Color, Latinx/Chicanx",Yes,Female,Straight,Yes,No,,4th,,,,,,,,,,,,,,,5 (Very well),4,5 (Very well),5 (Very well),5 (Very well),5 (Very well),People have made me feel that I was being overly sensitive in reacting to oppressive behavior.,4,5 (Very much so),5 (Very much so),5 (Very much so),5 (Very much so),5 (Very much so),3 (Somewhat),4,4,4,5 (Very much so),5 (Very much so),5 (Very much so),5 (Very much so),5 (Very much so),5 (Very much so),5 (Very much so),4,5 (Very much so),"Low-income folks, Trans folks, Women, Queer folks, First-gen college students, People with disabilities","Low-income folks, Women, First-gen college students, People with disabilities","""Initiation"" (inclusive, consensual, and substance-free, of course!), Check-ins throughout the semester with an involved member or manager, Big-little system (but--again--co-op style!)",,3 (About half the time),5 (Almost always),3 (About half the time),5 (Almost always),1 (Almost never),4,3 (About half the time),I don't have enough time to attend.,4,4,4,4,4,"Community Agreements, Two councils (one per semester)",Multicultural-themed special dinner,"Sexual assault prevention workshop, Disability awareness workshop","Humanities talks, STEM talks, Talks about inclusion issues in STEM, Talks on oppression and social justice, Talks on cultures and identities, Support circle-hosted movie nights, Promotion of on-campus academic/career resources","Résumé-building workshop, Mock interviews, Financial literacy workshop","Create more murals that represent marginalized groups, House Account funding for large-scale murals","YES! Majority of murals in second floor of central wing. They are scary, not one bit pleasant to walk through.","No, I'd like to provide final feedback or submit.",,,,Improving and running this survey again,"People of color, Low-income people","I am not undocumented, but I am very glad you asked this question and provided context. ",This is wonderful.,
11/6/2017 1:22,Person of Color,Yes,Prefer not to say,Prefer not to say,Yes,Yes,,2nd,,Prefer not to say,5 (Very much so),5 (Very much so),5 (Very much so),5 (Very much so),NOTHING!  Treat us like you would anyone else.,5 (Very much so),1 (Not at all),1 (Not at all),5 (Very much so),1 (Not at all),,,5 (Very well),5 (Very well),5 (Very well),5 (Very well),5 (Very well),5 (Very well),I have not experienced microaggressions or other oppressive behaviors at Cloyne.,5 (Very much so),5 (Very much so),5 (Very much so),1 (Not at all),5 (Very much so),5 (Very much so),5 (Very much so),5 (Very much so),5 (Very much so),5 (Very much so),5 (Very much so),5 (Very much so),5 (Very much so),5 (Very much so),5 (Very much so),5 (Very much so),5 (Very much so),5 (Very much so),5 (Very much so),,,"None of the above, and I have no other ideas.",,3 (About half the time),3 (About half the time),3 (About half the time),3 (About half the time),3 (About half the time),3 (About half the time),3 (About half the time),"I didn't come to Cloyne seeking a community., I don't have enough time to attend.",5 (Very much so),5 (Very much so),1 (Not at all),2,2,STOP TRYING TO 'PROGRAM' US!!!  No community hours for anyone.,"None of the above, and I have no other ideas., STOP TRYING TO 'PROGRAM' US!!!  ","None of the above, and I have no other ideas., STOP TRYING TO 'PROGRAM' US!!!","None of the above, and I have no other ideas., STOP TRYING TO 'PROGRAM' US!!!","None of the above, and I have no other ideas., STOP TRYING TO 'PROGRAM' US!!!","None of the above, and I have no other ideas., STOP TRYING TO 'PROGRAM' US!!!",All of them,"No, I'd like to provide final feedback or submit.",STOP TRYING TO 'PROGRAM' US!!! ,,,"None of the above, and I have no other ideas.",,,Let us live our own lives and stop trying to get involved.  We don't need your help.,Don't do it.
11/6/2017 13:10,White,Prefer not to say,Female,Bisexual,Yes,Yes,,3rd,,"Cognitive (intellectual, learning, etc.), Non-visible",5 (Very much so),N/A,N/A,4,"Support circle for people with disabilities, Requirement that other house members attend a disability awareness workshop once a year",,,,,,,,4,3 (Somewhat),4,2,3 (Somewhat),4,"I’ve heard or been told inappropriate jokes, questions, stereotypes, slurs, etc., I have experienced sexually inappropriate looks, comments, or actions.",3 (Somewhat),4,3 (Somewhat),3 (Somewhat),4,4,4,5 (Very much so),3 (Somewhat),4,3 (Somewhat),4,4,3 (Somewhat),4,4,5 (Very much so),4,3 (Somewhat),"People of color, Low-income folks, Queer folks, First-gen college students, People with disabilities","People of color, Trans folks, Women, People with disabilities","""Initiation"" (inclusive, consensual, and substance-free, of course!), Check-ins throughout the semester with an involved member or manager, Outgoing managers encouraging members of underrepresented groups to run for positions",,4,3 (About half the time),3 (About half the time),2,3 (About half the time),1 (Almost never),1 (Almost never),"The events are not fun, engaging, or otherwise worthwhile enough for me to attend more.",4,N/A,3 (Somewhat),4,4,"Anti-Oppression Workshop, Community Agreements, Consent Workshop, Two councils (one per semester)","Enough communal food cooked for leftovers, Multicultural theme dinners and programming, Cooking workshops","Sexual assault prevention workshop, Protest workshop, Know Your Rights workshop, Trans awareness workshop, Disability awareness workshop","Humanities talks, Talks about inclusion issues in STEM, Talks on oppression and social justice, Talks on cultures and identities, Support circle-hosted movie nights","GSI/professor dinners, Time-management workshop, Résumé-building workshop, Mock interviews, Financial literacy workshop","Create more murals that represent marginalized groups, House Account funding for large-scale murals",,"No, I'd like to provide final feedback or submit.",,,,"Support circle discussions about Cloyne-specific issues, Focus groups or interviews (for HI hours)",Gender/sexuality-oppressed people,,,
11/6/2017 13:49,White,No,Male,Straight,No,No,,3rd,"Foreign-born, Jewish",,,,,,,,,,,,,,4,4,4,3 (Somewhat),3 (Somewhat),4,I have not experienced microaggressions or other oppressive behaviors at Cloyne.,4,5 (Very much so),5 (Very much so),4,4,4,3 (Somewhat),4,3 (Somewhat),2,4,4,4,4,4,4,3 (Somewhat),3 (Somewhat),3 (Somewhat),,,"""Initiation"" (inclusive, consensual, and substance-free, of course!)",,5 (Almost always),3 (About half the time),2,1 (Almost never),1 (Almost never),1 (Almost never),1 (Almost never),"The events are not fun, engaging, or otherwise worthwhile enough for me to attend more.",3 (Somewhat),2,4,2,3 (Somewhat),"Two councils (one per semester), I think each member should get to completely decide how they fulfill their CE hours.","Multicultural-themed special dinner, Enough communal food cooked for leftovers, Multicultural theme dinners and programming, Cooking workshops","Sexual assault prevention workshop, Know Your Rights workshop","STEM talks, Talks about inclusion issues in STEM","GSI/professor dinners, Résumé-building workshop",More topical murals,,"No, I'd like to provide final feedback or submit.",,,,Focus groups or interviews (for HI hours),I don't belong to a group for which I think this is appropriate,POC support circle seems like a good idea,There should be a more Jewish community at Cloyne considering how many Jews we have in the house. I believe efforts in the future should help foster that.,
11/6/2017 14:09,Southeast Asian,Prefer not to say,Male,Straight,No,No,,1st,,,,,,,,,,,,,,,4,4,4,4,4,4,I have not experienced microaggressions or other oppressive behaviors at Cloyne.,3 (Somewhat),4,4,3 (Somewhat),4,4,4,4,4,4,4,4,3 (Somewhat),4,4,4,4,4,4,,,"None of the above, and I have no other ideas.",,4,3 (About half the time),4,2,3 (About half the time),2,5 (Almost always),I don't have enough time to attend.,4,2,3 (Somewhat),3 (Somewhat),3 (Somewhat),,Multicultural theme dinners and programming,"None of the above, and I have no other ideas.","None of the above, and I have no other ideas.","None of the above, and I have no other ideas.","None of the above, and I have no other ideas.",,"No, I'd like to provide final feedback or submit.",,,,"Support circle discussions about Cloyne-specific issues, Focus groups or interviews (for HI hours)",,,,
11/6/2017 15:23,White,No,Female,"Straight, Bisexual, Questioning",No,No,,1st,,,,,,,,,,,,,,,3 (Somewhat),3 (Somewhat),3 (Somewhat),2,3 (Somewhat),1 (Very poorly),"People have avoided socializing with me or even acknowledging me in common space., I’ve heard or been told inappropriate jokes, questions, stereotypes, slurs, etc.",3 (Somewhat),2,2,3 (Somewhat),3 (Somewhat),4,3 (Somewhat),4,3 (Somewhat),3 (Somewhat),2,3 (Somewhat),2,3 (Somewhat),3 (Somewhat),2,1 (Not at all),2,2,,,"""Initiation"" (inclusive, consensual, and substance-free, of course!), Outgoing managers encouraging members of underrepresented groups to run for positions",,3 (About half the time),2,2,3 (About half the time),1 (Almost never),1 (Almost never),4,"The events are not fun, engaging, or otherwise worthwhile enough for me to attend more., I don't have enough time to attend.",4,4,4,4,4,"Anti-Oppression Workshop, I think each member should get to completely decide how they fulfill their CE hours.","Multicultural-themed special dinner, Enough communal food cooked for leftovers, Cooking workshops",Disability awareness workshop,Talks about inclusion issues in STEM,GSI/professor dinners,Create more murals that represent marginalized groups,,"No, I'd like to provide final feedback or submit.",,,,"None of the above, and I have no other ideas.",,,do some sort of floor mingle/room to room so people know where everyone lives ,
11/6/2017 15:37,White,No,Female,Questioning,No,No,,1st,,,,,,,,,,,,,,,5 (Very well),5 (Very well),5 (Very well),5 (Very well),5 (Very well),5 (Very well),"I’ve heard or been told inappropriate jokes, questions, stereotypes, slurs, etc.",5 (Very much so),5 (Very much so),5 (Very much so),5 (Very much so),5 (Very much so),5 (Very much so),4,4,3 (Somewhat),4,4,3 (Somewhat),3 (Somewhat),4,4,4,5 (Very much so),4,4,,,"""Initiation"" (inclusive, consensual, and substance-free, of course!), Check-ins throughout the semester with an involved member or manager, Big-little system (but--again--co-op style!), Outgoing managers encouraging members of underrepresented groups to run for positions",,5 (Almost always),5 (Almost always),5 (Almost always),5 (Almost always),5 (Almost always),1 (Almost never),3 (About half the time),"The events are not fun, engaging, or otherwise worthwhile enough for me to attend more., I don't have enough time to attend.",4,4,4,4,4,"Anti-Oppression Workshop, Community Agreements, Consent Workshop, Two councils (one per semester)","Multicultural-themed special dinner, Enough communal food cooked for leftovers, Multicultural theme dinners and programming, Cooking workshops","Sexual assault prevention workshop, Protest workshop, Know Your Rights workshop, Conflict resolution workshop, Trans awareness workshop, Disability awareness workshop","Humanities talks, STEM talks, Talks about inclusion issues in STEM, Talks on oppression and social justice, Talks on cultures and identities, Support circle-hosted movie nights, Promotion of on-campus academic/career resources, Field trips to academic talks at places like BAMPFA","GSI/professor dinners, Time-management workshop, Résumé-building workshop, Mock interviews, Financial literacy workshop","Create more murals that represent marginalized groups, House Account funding for large-scale murals, allocate funding to pay a professional muralist to really do a good job with a whole staircase or something similar",,"No, I'd like to provide final feedback or submit.",,,,"Support circle discussions about Cloyne-specific issues, Focus groups or interviews (for HI hours), Improving and running this survey again",Low-income people,Maybe create a survey about who would want to continue the discussion?,,I thought this survey was really well done. Thank you!
11/6/2017 16:22,Latinx/Chicanx,Yes,Female,Straight,Yes,No,,1st,,,,,,,,,,,,,,,3 (Somewhat),5 (Very well),5 (Very well),5 (Very well),5 (Very well),5 (Very well),I have not experienced microaggressions or other oppressive behaviors at Cloyne.,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,People with disabilities,People with disabilities,"""Initiation"" (inclusive, consensual, and substance-free, of course!)",,4,2,3 (About half the time),3 (About half the time),3 (About half the time),3 (About half the time),5 (Almost always),I don't have enough time to attend.,2,2,1 (Not at all),3 (Somewhat),3 (Somewhat),"Anti-Oppression Workshop, Consent Workshop",Cooking workshops,Sexual assault prevention workshop,Humanities talks,Time-management workshop,Create more murals that represent marginalized groups,no,"No, I'd like to provide final feedback or submit.",,,,"None of the above, and I have no other ideas.",People of color,,,
11/6/2017 19:03,"Person of Color, Latinx/Chicanx",Yes,Female,Straight,Yes,Yes,,3rd,,"Mental disorder (e.g., depression)",2,4,5 (Very much so),1 (Not at all),"Requirement that other house members attend a disability awareness workshop once a year, I would recommend attend a disabilities workshop and sensitivity once a semester. People easily dismiss non-visible and even visible disabilities as it does not affect them.",N/A,N/A,N/A,N/A,N/A,,,1 (Very poorly),1 (Very poorly),3 (Somewhat),2,1 (Very poorly),2,"People have avoided socializing with me or even acknowledging me in common space., I’ve heard or been told inappropriate jokes, questions, stereotypes, slurs, etc., People have turned off music I've put on without asking me., People have made me feel that I was being overly sensitive in reacting to oppressive behavior.",3 (Somewhat),3 (Somewhat),3 (Somewhat),2,1 (Not at all),1 (Not at all),1 (Not at all),4,4,1 (Not at all),4,3 (Somewhat),4,4,4,1 (Not at all),1 (Not at all),1 (Not at all),2,"People of color, Low-income folks",,"""Initiation"" (inclusive, consensual, and substance-free, of course!), Big-little system (but--again--co-op style!), Outgoing managers encouraging members of underrepresented groups to run for positions, My concern about a big-little system is that it will turn very cliquey. ","I continue to feel like white-privileged folks constantly use terms that are disrespectful to oppressed communities, but have been normalized to them such as calling people they are not familiar with and are poc : ""homes"", ""homie"" , ""nigga"", etc. Specifically ""homes"" and ""homie"" these two terms originate from gangs which are also linked with violence and for those members that have nothing to do with gangs but just because they are latin american, some members think it is okay to say ""what up homes"" *head nod* this to me, just continues to brings a community down when all we really want to do is succeed in and break away from those identifications.  Now, some may not intentionally say these terms with malice, but they need to see where these terms comes from and how disrespectful and harmful it is to use it to latinx when we are constantly stereotypes with that already, we don't want to deal with that in our own home too.  Furthermore, my culture is sacred and not something people can parade. While some members may have had good intentions of making ofrendas for Dia de los Muertos, the point isn't just to make a pretty altar and paint your own face as a skull. I already feel marginalized and oppressed in this house, by privileged people taking up so much space, materials, food, etc in this house.. now I have to put up with people taking up space on my culture and doing it incorrectly or just because it looks ""so pretty"" as one member claimed that was their reasoning behind participating. Dia de los Muertos is sacred and not something people do because it is fun, we honor our ancestors by participating in ceremonies where we really believe that is the day we feel closest to our deceased loved ones, IT IS NOT A GAME, NOT DECOR, NOT SOMETHING BECUASE IT LOOKS PRETTY. ",3 (About half the time),1 (Almost never),1 (Almost never),1 (Almost never),1 (Almost never),2,1 (Almost never),Members and certain managers are very hostile which makes it uncomfortable for me to attend. ,2,2,1 (Not at all),1 (Not at all),1 (Not at all),"Anti-Oppression Workshop, and a workshop on culture sensitivity sometimes anti-opression does not hit that much. ","Multicultural-themed special dinner, Enough communal food cooked for leftovers, Multicultural theme dinners and programming, Cooking workshops","Sexual assault prevention workshop, Know Your Rights workshop, Conflict resolution workshop, Trans awareness workshop, Disability awareness workshop","Talks on oppression and social justice, Talks on cultures and identities, Support circle-hosted movie nights, Museums and academic outings that pertain to underrepresented communities and those who are low income should have financial support. ","GSI/professor dinners, Time-management workshop, Résumé-building workshop, Mock interviews, Financial literacy workshop, Scholarships ",Create more murals that represent marginalized groups,"I don't really pay attention to the murals, but if I do say any I will speak up. ","Yes, I want to fill out the Gender and Sexuality Support Circle section.",,Gender Empowerment Circle,,I will be moving out of Cloyne after this semester. ,Will no longer be in Cloyne. ,"Support Circle? Financial Literacy, Academic Managers should put more effort into looking into scholarships for undocumented folks. ",,"Some questions were difficult to answer, for example manager rankings portion most managers haven't been helpful, but there are a few managers that supercede their jobs and are super supportive that trump everything that the unsupportive managers do. "
